S0,M,price,time elapsed,s.e,rel. error,basis func,degrees,simulations
90,150,12.101817064002402,0.7028582096099854,0.682058313789828,1.8915335823804058,laguerre,4,100
90,170,12.11109388982481,0.9164307117462158,0.6857796702380883,1.9171370421606926,laguerre,4,100
90,190,12.189702733222207,1.1370348930358887,0.5418862321359285,2.141001130337631,laguerre,4,100
90,10,11.085823591942928,0.0049877166748046875,0.602807121863204,0.1291229946565434,laguerre,3,100
90,30,12.320199464751902,0.033911943435668945,0.6134830483805609,2.5399203443576486,laguerre,3,100
90,50,12.238718427658627,0.08476805686950684,0.6940991139241386,2.2868447676069175,laguerre,3,100
90,70,12.139879475523138,0.16114497184753418,0.549639328468521,1.9976791093659823,laguerre,3,100
90,90,12.044235634325414,0.25089263916015625,0.5854272393665034,1.736462227311703,laguerre,3,100
90,110,11.84477604270015,0.3988358974456787,0.5174875541495926,1.2505710314195673,laguerre,3,100
90,130,11.695399544791098,0.5373175144195557,0.5080476541264204,0.9387920812397756,laguerre,3,100
90,150,11.94870527356123,0.7185795307159424,0.537860872138133,1.4938182168826488,laguerre,3,100
90,170,11.858604869422352,0.9073426723480225,0.6175635168241407,1.2816915266798605,laguerre,3,100
90,190,11.811916034842453,1.1682531833648682,0.3765169012156563,1.178156819022773,laguerre,3,100
90,10,10.973016689210812,0.0,0.7061494140239912,0.0607770306030841,laguerre,2,100
90,30,11.388868213648673,0.04686379432678223,0.6357420479838293,0.43874925625067207,laguerre,2,100
90,50,11.365139767541912,0.07810640335083008,0.6107393185734448,0.40787772778691356,laguerre,2,100
90,70,12.037580193249344,0.17183637619018555,0.5755982365930856,1.7189661215710725,laguerre,2,100
90,90,11.652255453843855,0.2655937671661377,0.4688685860225294,0.8570477669032395,laguerre,2,100
90,110,11.698657016902498,0.39049816131591797,0.6211445716960745,0.945115105439136,laguerre,2,100
90,130,11.396648724094725,0.531163215637207,0.6066114613415435,0.4491171250088228,laguerre,2,100
90,150,11.255437439886604,0.7289426326751709,0.6501942337055673,0.2797888745475883,laguerre,2,100
90,170,11.409285024584415,0.9060385227203369,0.6853219507655279,0.46621353827025436,laguerre,2,100
90,190,10.92978649495307,1.1363389492034912,0.4774814244449156,0.04133080252353671,laguerre,2,100
100,10,6.433961981092402,0.012963533401489258,0.7419569023166847,2.6029104719683427,laguerre,50,100
100,30,6.552055632097417,0.05784249305725098,0.7166579542236976,2.9979102627068497,laguerre,50,100
100,50,6.805862259920001,0.12840890884399414,0.7182176258795726,3.941233742727952,laguerre,50,100
100,70,7.134431100196252,0.22240400314331055,0.7009354404619575,5.353776483751484,laguerre,50,100
100,90,7.630934118795562,0.3390939235687256,0.7133258493586092,7.897931855213537,laguerre,50,100
100,110,7.358787348262473,0.46793174743652344,0.7140103914924978,6.4423534657677815,laguerre,50,100
100,130,7.599466197136436,0.6560957431793213,0.7261868985387792,7.7220518526527515,laguerre,50,100
100,150,7.368064245869435,0.8450372219085693,0.7208523443256457,6.489532383011881,laguerre,50,100
100,170,7.645446605557479,1.0622963905334473,0.754077645263668,7.979712103312732,laguerre,50,100
100,190,6.826764889507688,1.289804220199585,0.739212871177931,4.024664723790435,laguerre,50,100
100,10,5.93356603837825,0.0,0.7439698250282291,1.2386751838120056,laguerre,20,100
100,30,6.316748677581569,0.04686450958251953,0.6688461282109628,2.2384363741010205,laguerre,20,100
100,50,6.6037327057823845,0.09935379028320312,0.6920441121393512,3.179533057281396,laguerre,20,100
100,70,6.517264321469797,0.20688199996948242,0.630882265782105,2.8786420460543116,laguerre,20,100
100,90,7.1313418025821,0.28941988945007324,0.6821637303961006,5.339489852287106,laguerre,20,100
100,110,6.714162442188962,0.4376194477081299,0.6993039496991692,3.5855477256256734,laguerre,20,100
100,130,6.224045401555616,0.6095292568206787,0.6669110367272629,1.9696360213375503,laguerre,20,100
100,150,6.612749699314818,0.7721254825592041,0.6912512538715024,3.2117712079999627,laguerre,20,100
100,170,6.013465870539202,0.9813084602355957,0.676131683979158,1.422909458395467,laguerre,20,100
100,190,6.267939750557572,1.1998367309570312,0.712824886079729,2.094768661199902,laguerre,20,100
100,10,5.899981207875061,0.015623092651367188,0.7483091126263084,1.1650461229135862,laguerre,10,100
100,30,6.2876765255461065,0.031241416931152344,0.6819354244674852,2.1522895163806486,laguerre,10,100
100,50,6.096264104576436,0.09372901916503906,0.6479016027989457,1.6272980256268534,laguerre,10,100
100,70,6.4442640048551265,0.17183566093444824,0.60284142826486,2.63625822195585,laguerre,10,100
100,90,7.071803497757387,0.2811851501464844,0.6974704750940737,5.0678803370216405,laguerre,10,100
100,110,6.771550789787683,0.40615081787109375,0.6995303140193881,3.806177047904415,laguerre,10,100
100,130,6.437991234477157,0.546745777130127,0.6759780347926819,2.6159279293401116,laguerre,10,100
100,150,6.812836811585424,0.7472109794616699,0.7129740836261635,3.96897490133053,laguerre,10,100
100,170,6.8796466291328615,0.9291162490844727,0.7227846145534095,4.239639315186115,laguerre,10,100
100,190,6.591067976855289,1.152007818222046,0.715056197014154,3.13452787523753,laguerre,10,100
100,10,5.228991237821878,0.015619754791259766,0.6946742386978538,0.16677671798464594,laguerre,5,100
100,30,5.807553797377324,0.03124070167541504,0.6070437135086687,0.9740616421594693,laguerre,5,100
100,50,5.494369138796242,0.09372735023498535,0.5598954549294892,0.45395382311206767,laguerre,5,100
100,70,6.202483424112918,0.15621328353881836,0.5958343323466662,1.9095791769895074,laguerre,5,100
100,90,6.382143623343434,0.27326297760009766,0.6510927676011888,2.4383929257856454,laguerre,5,100
100,110,6.370403122522986,0.3956174850463867,0.6539400504645626,2.401864348950716,laguerre,5,100
100,130,6.5997550269688245,0.5494287014007568,0.7054127068532694,3.165363485952143,laguerre,5,100
100,150,6.085407950360135,0.7325668334960938,0.6521014381501169,1.5997184469274475,laguerre,5,100
100,170,6.301287176684605,0.9216959476470947,0.6804005878713901,2.1924102769691642,laguerre,5,100
100,190,6.05194727201965,1.1561286449432373,0.6344517029624033,1.5161959476822828,laguerre,5,100
100,10,5.532558419052467,0.0,0.7475226419942451,0.5068731360332724,laguerre,4,100
100,30,5.701311300567769,0.031246662139892578,0.5999425759346086,0.7756379780997136,laguerre,4,100
100,50,5.6854934890538935,0.09372282028198242,0.6411952543151169,0.7480265894914259,laguerre,4,100
100,70,6.1550140009986,0.16964173316955566,0.6147754807755732,1.7806388822692825,laguerre,4,100
100,90,6.116929100935412,0.25604248046875,0.6452670399581218,1.680447917575794,laguerre,4,100
100,110,6.473094184729999,0.3905329704284668,0.6509973267287632,2.730709979920849,laguerre,4,100
100,130,5.991962964448626,0.5436439514160156,0.6112736902925349,1.3720720197746337,laguerre,4,100
100,150,6.232030689602244,0.7168331146240234,0.6878144380543187,1.9921134870248294,laguerre,4,100
100,170,5.614105322204258,0.9151320457458496,0.554138018930907,0.6296377070477204,laguerre,4,100
100,190,5.705102592247116,1.1449482440948486,0.6310949340344642,0.7823303567817816,laguerre,4,100
100,10,5.419952101171364,0.015620708465576172,0.717488397264243,0.3592131300754788,laguerre,3,100
100,30,5.491044505567894,0.03563427925109863,0.5832052607931246,0.44948486018702,laguerre,3,100
100,50,5.222650490167382,0.08144783973693848,0.5706171236973322,0.16163801529446298,laguerre,3,100
100,70,5.738575189476929,0.1585524082183838,0.5725185564009414,0.8426634216512023,laguerre,3,100
100,90,5.835398318346325,0.27116870880126953,0.645190737162089,1.0297990151160705,laguerre,3,100
100,110,5.992271453499383,0.40615200996398926,0.6527861595128198,1.3727948151882663,laguerre,3,100
100,130,5.7729810196251945,0.5467493534088135,0.6113080251818946,0.9070140164877342,laguerre,3,100
100,150,5.5675245456928755,0.7219593524932861,0.6057728137744152,0.5578840501496589,laguerre,3,100
100,170,5.995608748070732,0.9268436431884766,0.6594009229532587,1.3806263236553944,laguerre,3,100
100,190,5.724797025913143,1.1319143772125244,0.6312036591066664,0.8175574603695632,laguerre,3,100
100,10,5.31221458872285,0.015620946884155273,0.7427978662304786,0.24167685636492614,laguerre,2,100
100,30,5.201942787546133,0.03512763977050781,0.533450914271043,0.14541607924144367,laguerre,2,100
100,50,5.247313637837819,0.07978630065917969,0.5384862878470346,0.18207754364090045,laguerre,2,100
100,70,5.914487549581626,0.15620684623718262,0.6191318741733406,1.1965720646660594,laguerre,2,100
100,90,5.417250079610916,0.2655646800994873,0.596880938630915,0.35598155062774617,laguerre,2,100
100,110,5.359353913477056,0.4027714729309082,0.5857457671618594,0.29024696015349266,laguerre,2,100
100,130,6.206422542823405,0.5355753898620605,0.6698032959703096,1.92048143486709,laguerre,2,100
100,150,5.817598455333095,0.7003369331359863,0.6128137281213863,0.9939895995112284,laguerre,2,100
100,170,5.948911242937729,0.9101386070251465,0.6766119397752784,1.2730677909730461,laguerre,2,100
100,190,5.800344295074551,1.1082773208618164,0.6272562581153764,0.9598828457499397,laguerre,2,100
110,10,2.784825735661101,0.015671968460083008,0.5037732174004763,0.9151182880483605,laguerre,50,100
110,30,3.0082055341329434,0.04685378074645996,0.47002886873493577,1.392395162269668,laguerre,50,100
110,50,3.1223655209935424,0.1249704360961914,0.500608236317151,1.67484476583043,laguerre,50,100
110,70,3.1364748186415006,0.20307612419128418,0.5138607409509446,1.7115631571829903,laguerre,50,100
110,90,3.406389282679734,0.3280477523803711,0.5358165248135491,2.4906574739830787,laguerre,50,100
110,110,3.5784526285319695,0.4686427116394043,0.5446256094572199,3.0633577158371033,laguerre,50,100
110,130,3.371900613203027,0.6263513565063477,0.5233035484986784,2.3829881683468566,laguerre,50,100
110,150,3.4578586361795884,0.8268513679504395,0.5173698918155683,2.655762551803361,laguerre,50,100
110,170,3.522717733682999,1.0191457271575928,0.5684932101065967,2.8713646473093672,laguerre,50,100
110,190,3.467546788718415,1.246610403060913,0.565431816489444,2.6874330280597305,laguerre,50,100
110,10,2.7119696292034674,0.015619993209838867,0.5036993608807699,0.7810353525060557,laguerre,20,100
110,30,2.8713145220264398,0.031248092651367188,0.4593521762299034,1.0880720841162153,laguerre,20,100
110,50,2.965771384310262,0.1093442440032959,0.48821739221496785,1.2940513997297813,laguerre,20,100
110,70,2.9722653387552964,0.17890501022338867,0.5051776891023365,1.30886814616892,laguerre,20,100
110,90,3.1061879443494105,0.2862427234649658,0.5229223600467899,1.6332338013865195,laguerre,20,100
110,110,3.418326830268581,0.42061758041381836,0.5338468174326665,2.528479217288699,laguerre,20,100
110,130,3.068248671999389,0.5779521465301514,0.5020810263459874,1.5377018998759713,laguerre,20,100
110,150,3.27809561487892,0.7536530494689941,0.5114561416029033,2.1021753020266294,laguerre,20,100
110,170,3.240462722715551,0.9563295841217041,0.5492155646267941,1.9944645767706963,laguerre,20,100
110,190,3.1313776875818244,1.162689208984375,0.53507674837377,1.6982523188161427,laguerre,20,100
110,10,2.50817959455902,0.015622854232788086,0.47149121800649524,0.46236193511585433,laguerre,10,100
110,30,2.862055374420202,0.031242847442626953,0.4533849690053263,1.0688412537144336,laguerre,10,100
110,50,2.8199266290578033,0.09372687339782715,0.4785425474500552,0.9835066642897844,laguerre,10,100
110,70,2.8197888716511375,0.17183208465576172,0.49227311160975507,0.9832334499793164,laguerre,10,100
110,90,2.9748030127071403,0.2655632495880127,0.5177735997963153,1.314681077085197,laguerre,10,100
110,110,3.147324231336806,0.3905327320098877,0.5242172720502434,1.7400687292271226,laguerre,10,100
110,130,3.098656818817898,0.5441396236419678,0.5068232937584322,1.614041258197401,laguerre,10,100
110,150,3.1292249415644573,0.729215145111084,0.5040502462557156,1.6926461646307707,laguerre,10,100
110,170,3.12734556932164,0.9372406005859375,0.5456709213612854,1.6877595048524145,laguerre,10,100
110,190,2.817100480345317,1.1596696376800537,0.5288506259221999,0.9779091604017681,laguerre,10,100
110,10,2.5269408977532417,0.0,0.49589409035515475,0.4882282437199969,laguerre,5,100
110,30,2.5162830000124443,0.04690051078796387,0.4273037464581118,0.4734477780925451,laguerre,5,100
110,50,2.381385169833303,0.07811093330383301,0.4255473391498482,0.3060054414457274,laguerre,5,100
110,70,2.525375242021815,0.171830415725708,0.46598792573607906,0.48604274336309716,laguerre,5,100
110,90,2.7455772272177486,0.2666776180267334,0.4927484433422052,0.8415670622599244,laguerre,5,100
110,110,2.9981421566159385,0.3860909938812256,0.49808990337659526,1.36874690415417,laguerre,5,100
110,130,2.6825704728217756,0.5311257839202881,0.4784622758208294,0.7299359457609328,laguerre,5,100
110,150,2.7367813641154415,0.7185835838317871,0.4702106236986293,0.8255063138760875,laguerre,5,100
110,170,2.5087094394492,0.9242966175079346,0.4874320252184896,0.4630827752419609,laguerre,5,100
110,190,2.60682341522739,1.1206996440887451,0.48184852573269943,0.6062426126060619,laguerre,5,100
110,10,2.4198986410111782,0.015620708465576172,0.4916811155513711,0.35009830692279587,laguerre,4,100
110,30,2.463478427860407,0.03124213218688965,0.4294924214062858,0.4035690450331209,laguerre,4,100
110,50,2.265646855097296,0.0781090259552002,0.3940655006765471,0.19135311588023535,laguerre,4,100
110,70,2.4186685453653913,0.17183208465576172,0.4427439932711795,0.348644146872383,laguerre,4,100
110,90,2.241975617271168,0.2752394676208496,0.4155128183119464,0.17120398534016074,laguerre,4,100
110,110,2.903652709970267,0.38425731658935547,0.4853794882861487,1.156582218929201,laguerre,4,100
110,130,2.656393879661006,0.5623672008514404,0.4848724862330102,0.685892540286813,laguerre,4,100
110,150,2.771327714520973,0.7177040576934814,0.4783527709739084,0.8894755805553085,laguerre,4,100
110,170,2.70689206824402,0.9121460914611816,0.5184134621186579,0.7720864228152274,laguerre,4,100
110,190,2.83363954917478,1.1216461658477783,0.5144184041919647,1.0108934365540823,laguerre,4,100
110,10,2.3529551358221434,0.015620231628417969,0.48670944168646385,0.27535999312186266,laguerre,3,100
110,30,2.3665040076465713,0.03125190734863281,0.4070010341539863,0.2897630396886641,laguerre,3,100
110,50,2.1821583104345192,0.07809805870056152,0.3579109886741711,0.12528111672904169,laguerre,3,100
110,70,2.1404092022429797,0.17183709144592285,0.4084419055641261,0.09746985042076126,laguerre,3,100
110,90,2.304619926473018,0.2655599117279053,0.415656252443803,0.22696872004113544,laguerre,3,100
110,110,2.6578166245646218,0.38434863090515137,0.44906898984677734,0.6882511601526081,laguerre,3,100
110,130,2.6076127518215246,0.5225546360015869,0.487505246651226,0.607472415595009,laguerre,3,100
110,150,2.6158877686418402,0.7156951427459717,0.4641075658578192,0.6204400732451749,laguerre,3,100
110,170,2.390935669515215,0.8936018943786621,0.4924884200881974,0.31666289820459476,laguerre,3,100
110,190,2.426952351181249,1.124772310256958,0.4508563319639499,0.3584952962024299,laguerre,3,100
110,10,2.31649884930684,0.0,0.4897224348976228,0.23842835975497612,laguerre,2,100
110,30,2.1292625245544805,0.031242847442626953,0.3750009567926603,0.09063407721994388,laguerre,2,100
110,50,2.3155020111374096,0.09372782707214355,0.41638653709432827,0.23745585869923816,laguerre,2,100
110,70,2.076263312518111,0.16151905059814453,0.41414702047546337,0.06153164444050134,laguerre,2,100
110,90,2.238084506192089,0.26544904708862305,0.40936313323124507,0.16799909132888924,laguerre,2,100
110,110,2.2959507541046444,0.37491297721862793,0.425537294442317,0.21878367316040426,laguerre,2,100
110,130,2.3616447164958823,0.5311319828033447,0.41353075424521996,0.28455517430360344,laguerre,2,100
110,150,2.3852969565177826,0.7104053497314453,0.440925640212258,0.310348568949463,laguerre,2,100
110,170,2.530846957216525,1.3066420555114746,0.48382868674344615,0.49370208876536215,laguerre,2,100
110,190,2.4486352859401204,1.2496705055236816,0.44639938081454156,0.38493053330931354,laguerre,2,100
