S0,M,price,time elapsed,s.e,rel. error,basis func,degrees,simulations
90,130,10.679663658152647,12.514323234558105,0.059570123608621454,0.002192398193150492,polyfit,3,10000
90,150,10.662201076208552,16.280527591705322,0.05898397945915452,0.004132642724119529,polyfit,3,10000
90,170,10.635441922886985,20.934099435806274,0.05861846197052164,0.008289153277663682,polyfit,3,10000
90,190,10.684761961176735,25.41983938217163,0.06043563286129859,0.0017409546722514588,polyfit,3,10000
90,10,10.630996216162282,0.1107029914855957,0.06559160093820028,0.00911843443142093,polyfit,2,10000
90,30,10.78731580361068,1.211043357849121,0.06342919242852427,0.0037001786179988398,polyfit,2,10000
90,50,10.790911714056294,1.9048442840576172,0.06291266421901807,0.004150581135475851,polyfit,2,10000
90,70,10.71714129676244,3.918123245239258,0.05967509423346799,8.733675034724117e-05,polyfit,2,10000
90,90,10.681766521358435,6.33344292640686,0.059057034467828194,0.0019998952805902167,polyfit,2,10000
90,110,10.647371172798902,9.627448558807373,0.05800038773501059,0.006259268241572854,polyfit,2,10000
90,130,10.696058752081347,13.56790566444397,0.05888961964402901,0.0009258606288508376,polyfit,2,10000
90,150,10.667212046808078,17.0918869972229,0.05865376276301586,0.003513485707719922,polyfit,2,10000
90,170,10.66308236749949,22.182721376419067,0.057727764040130074,0.004020110659906799,polyfit,2,10000
90,190,10.6629592537575,28.585698127746582,0.05658484970434115,0.00403573770865089,polyfit,2,10000
100,10,4.871007458473422,0.22475695610046387,0.05958599959718664,0.0025400867854726773,polyfit,50,10000
100,30,4.846488340296184,1.2123372554779053,0.055956832598853416,0.0006697824478207002,polyfit,50,10000
100,50,4.806470188313331,3.0226972103118896,0.056512288496364915,0.00019988294503179356,polyfit,50,10000
100,70,4.881461878436945,5.4600465297698975,0.05707864747870431,0.0037031720276462367,polyfit,50,10000
100,90,4.884225700656223,8.517211675643921,0.05772058153911044,0.00404718832203053,polyfit,50,10000
100,110,4.921668605877701,11.89764142036438,0.057032656886783155,0.01021320870572364,polyfit,50,10000
100,130,4.90548191696504,14.534611940383911,0.05614269859298331,0.007203550409373312,polyfit,50,10000
100,150,4.884590015368778,20.253679037094116,0.05713094042998337,0.004093674641235895,polyfit,50,10000
100,170,4.9173653415155565,25.561119079589844,0.05818129821863499,0.00936194737311417,polyfit,50,10000
100,190,4.907519242369305,28.928635597229004,0.05671359867882222,0.007553531925511402,polyfit,50,10000
100,10,4.843087764848816,0.10935020446777344,0.058341216620752576,0.0005053315185752949,polyfit,20,10000
100,30,4.846034339234044,0.8013091087341309,0.05583260041405186,0.0006464893286299206,polyfit,20,10000
100,50,4.812872160519474,2.029057741165161,0.05564831890745168,5.984607187393816e-05,polyfit,20,10000
100,70,4.863561308834149,3.8437271118164062,0.05665436331975786,0.0018449708631545125,polyfit,20,10000
100,90,4.916590537380884,8.339593410491943,0.05944196394068629,0.009212612004417083,polyfit,20,10000
100,110,4.940452873364849,11.666966915130615,0.0573048485705003,0.014362749374029211,polyfit,20,10000
100,130,4.895659610211754,13.518000364303589,0.05720002034606785,0.005632716454346838,polyfit,20,10000
100,150,4.882339640722829,17.340984344482422,0.05760372693686678,0.0038107726487160167,polyfit,20,10000
100,170,4.913818161270576,22.905081748962402,0.05855787156230897,0.008688099711174685,polyfit,20,10000
100,190,4.913321332907783,29.84338617324829,0.05694908692310477,0.008595727829598295,polyfit,20,10000
100,10,4.846879596597945,0.09819459915161133,0.058029317590314516,0.0006901870771608567,polyfit,10,10000
100,30,4.840822792037379,0.7608647346496582,0.05672489216850367,0.0004086303452256979,polyfit,10,10000
100,50,4.800178566558515,2.1082446575164795,0.055850112364734805,0.00041736930203432833,polyfit,10,10000
100,70,4.858829973347397,4.222028493881226,0.056397464435391925,0.0014609051187488757,polyfit,10,10000
100,90,4.863707969240446,6.890657186508179,0.05670513247907467,0.0018575914176705254,polyfit,10,10000
100,110,4.922785776725812,9.180101871490479,0.05686137584238273,0.010440260289049473,polyfit,10,10000
100,130,4.882497492386136,12.457190036773682,0.0563330605826378,0.003830286391850971,polyfit,10,10000
100,150,4.863641437925499,17.624931573867798,0.057858406687610484,0.001851860873422643,polyfit,10,10000
100,170,4.891745763481,21.758304357528687,0.05880920228731002,0.005060555098709996,polyfit,10,10000
100,190,4.903100841791605,27.007826805114746,0.05732875076214306,0.006805038455348039,polyfit,10,10000
100,10,4.846496145810288,0.07814168930053711,0.05823769585068907,0.0006701865245840427,polyfit,5,10000
100,30,4.803264654745549,0.7395827770233154,0.057488074554962,0.0003007980352093471,polyfit,5,10000
100,50,4.8018554401571105,1.977799654006958,0.05605769765548325,0.00035166543213846924,polyfit,5,10000
100,70,4.819889373270323,3.854330539703369,0.057191045795971736,5.166900342490371e-07,polyfit,5,10000
100,90,4.8395372870120275,6.283454179763794,0.05714100757941299,0.00035831091005165906,polyfit,5,10000
100,110,4.906267938094654,9.31954050064087,0.05765571563321387,0.007337593332230559,polyfit,5,10000
100,130,4.8562828691019835,12.64808201789856,0.05610772481813479,0.0012726830991006144,polyfit,5,10000
100,150,4.854765128283492,18.641789436340332,0.05718499200004797,0.001166696787229111,polyfit,5,10000
100,170,4.864357341736399,23.869778394699097,0.05818551597317305,0.0019139887314860986,polyfit,5,10000
100,190,4.867828298932464,27.018188953399658,0.05691480294579669,0.002229739177431332,polyfit,5,10000
100,10,4.847281798759591,0.07811450958251953,0.05836764580049402,0.0007114816809582737,polyfit,4,10000
100,30,4.784993786469541,0.6773378849029541,0.05725211078009438,0.001268385369384568,polyfit,4,10000
100,50,4.795991996968158,1.8551886081695557,0.056331587878768755,0.0006059567040250031,polyfit,4,10000
100,70,4.820807190045422,3.5062460899353027,0.057223693776016084,3.960308243089499e-08,polyfit,4,10000
100,90,4.847087536525189,5.809762716293335,0.056992534476041044,0.0007011560670844165,polyfit,4,10000
100,110,4.9064199392439845,8.513837337493896,0.05832103965819137,0.00736365719848021,polyfit,4,10000
100,130,4.872485748150216,11.789744138717651,0.05643618312780342,0.0026912815777806105,polyfit,4,10000
100,150,4.871858226298724,16.69220495223999,0.057816540669691135,0.002626566752262552,polyfit,4,10000
100,170,4.892861160540808,21.442210912704468,0.05966738815466844,0.00522049250148671,polyfit,4,10000
100,190,4.902599454223203,26.219254970550537,0.05882540025242594,0.0067225682594551205,polyfit,4,10000
100,10,4.851041772987221,0.07628846168518066,0.058837456073449965,0.0009262032891427198,polyfit,3,10000
100,30,4.7830476047330865,0.7597880363464355,0.05674926261601894,0.001410797175958575,polyfit,3,10000
100,50,4.770454113005255,2.062016248703003,0.05630623507703285,0.0025154309189218,polyfit,3,10000
100,70,4.82085149579948,3.7194664478302,0.05736214288476435,5.9200236018856406e-08,polyfit,3,10000
100,90,4.8296299205769655,6.508634567260742,0.056631961070192555,8.139171619025441e-05,polyfit,3,10000
100,110,4.866507262725289,9.905235290527344,0.0573415392391212,0.0021067253531751777,polyfit,3,10000
100,130,4.8424736739298195,13.134207010269165,0.056222980419906816,0.0004780996143067024,polyfit,3,10000
100,150,4.849092681273351,17.81190848350525,0.0567746570423316,0.0008113665385853663,polyfit,3,10000
100,170,4.87862401628734,20.09290623664856,0.05813789458215137,0.003365836701629671,polyfit,3,10000
100,190,4.8679461715399155,25.35975742340088,0.05697837651984997,0.002240884987333702,polyfit,3,10000
100,10,4.84115409665587,0.07811713218688965,0.05933385172439865,0.00042213449344461704,polyfit,2,10000
100,30,4.7819325837083,0.6873772144317627,0.05737017580831075,0.001495802120829437,polyfit,2,10000
100,50,4.764432813761706,1.8701183795928955,0.05650855584412363,0.0031556723127789243,polyfit,2,10000
100,70,4.7922742546919865,3.5183193683624268,0.05673576258648882,0.0008028115961167944,polyfit,2,10000
100,90,4.848875590691996,5.726058006286621,0.05831386169250766,0.0007990462351136252,polyfit,2,10000
100,110,4.865806783098146,8.839166164398193,0.0578497710784823,0.0020429132869191954,polyfit,2,10000
100,130,4.841139187664932,12.17975401878357,0.05762113309663087,0.00042152207809565,polyfit,2,10000
100,150,4.8307080719413875,18.10441279411316,0.05754906458196081,0.00010200772000106322,polyfit,2,10000
100,170,4.841220203326927,26.302066564559937,0.05746369755649861,0.0004248553072080398,polyfit,2,10000
100,190,4.828628620499494,27.829793453216553,0.0569819372362993,6.432738859712816e-05,polyfit,2,10000
110,10,1.831319019004946,0.15621232986450195,0.041411915567756946,9.68102766269628e-06,polyfit,50,10000
110,30,1.8193867014444567,0.9167466163635254,0.037576032046969854,7.780796941960193e-05,polyfit,50,10000
110,50,1.8252369167018452,2.310248374938965,0.0380480024435721,8.824864317873746e-06,polyfit,50,10000
110,70,1.8709025934899277,4.030072212219238,0.03966217382718163,0.0018228638335981162,polyfit,50,10000
110,90,1.8780626460060819,6.329159736633301,0.03748130533718608,0.002485527205590406,polyfit,50,10000
110,110,1.890861193897131,9.44884204864502,0.03778976857283659,0.003925474830578338,polyfit,50,10000
110,130,1.8869007053437235,17.8941593170166,0.03794594903072391,0.003444882490667568,polyfit,50,10000
110,150,1.9004847633788253,18.111295461654663,0.037637463399945115,0.005223990656001613,polyfit,50,10000
110,170,1.8772006158856618,22.331780195236206,0.03625769936628021,0.002400317171344882,polyfit,50,10000
110,190,1.8491073693048903,28.370932817459106,0.03578252375318371,0.0004368010249353759,polyfit,50,10000
110,10,1.8287893583881705,0.0781090259552002,0.04164646305332741,3.384614149273513e-07,polyfit,20,10000
110,30,1.8078100320232218,0.7390365600585938,0.03715966410801244,0.00041606012747995205,polyfit,20,10000
110,50,1.8259581659367756,1.860882043838501,0.03855232712884927,5.05988171519689e-06,polyfit,20,10000
110,70,1.8543406922464598,3.8436365127563477,0.03884505132025434,0.0006829393455519281,polyfit,20,10000
110,90,1.8724759030339382,6.279527902603149,0.03821712327133651,0.001959684068279259,polyfit,20,10000
110,110,1.8806034458171097,9.53854775428772,0.03785743577288853,0.0027453263334138345,polyfit,20,10000
110,130,1.8809164553995605,13.679552555084229,0.03801652808506448,0.002778225122058784,polyfit,20,10000
110,150,1.8907745734614887,16.584505558013916,0.03751427015415328,0.003914628167714058,polyfit,20,10000
110,170,1.870136910066942,24.617586851119995,0.036457027188442626,0.0017580683827123733,polyfit,20,10000
110,190,1.8454411436346068,34.16218113899231,0.0355929266791978,0.0002969955769744223,polyfit,20,10000
110,10,1.8136421609477718,0.08584308624267578,0.041119148168997144,0.00021215154928633825,polyfit,10,10000
110,30,1.7960687923574856,0.7523002624511719,0.036478327020514414,0.0010329019295559371,polyfit,10,10000
110,50,1.8226802695494473,1.8830468654632568,0.039045032598047584,3.055120526144346e-05,polyfit,10,10000
110,70,1.8484262993171794,3.851823329925537,0.039400489533407676,0.0004087964482498791,polyfit,10,10000
110,90,1.8756430398961572,5.609182596206665,0.03810388610389197,0.0022501224741354156,polyfit,10,10000
110,110,1.8815163356960414,9.34619688987732,0.03778934435824929,0.002841823005209023,polyfit,10,10000
110,130,1.8784815190475292,13.670581102371216,0.03826189559866729,0.0025274685431061904,polyfit,10,10000
110,150,1.879110855860297,17.190075397491455,0.03715593966960737,0.0025911430840005467,polyfit,10,10000
110,170,1.8700854804094011,22.41661524772644,0.03623001491070671,0.001753758205963065,polyfit,10,10000
110,190,1.834282728144811,27.198177337646484,0.035860379520921574,3.690737613166286e-05,polyfit,10,10000
110,10,1.8110809009240068,0.08281517028808594,0.04084534551180212,0.0002933232738862658,polyfit,5,10000
110,30,1.7871321223094165,0.7133958339691162,0.036330118839629735,0.0016871935547752258,polyfit,5,10000
110,50,1.8021162395693853,1.985522985458374,0.038160957563128185,0.000680758255264519,polyfit,5,10000
110,70,1.8482674824497196,3.799098014831543,0.03963902389778027,0.0004023995249922961,polyfit,5,10000
110,90,1.8574854526708244,5.725027561187744,0.03820548667575335,0.0008571935927081148,polyfit,5,10000
110,110,1.8730106753786149,8.53432321548462,0.03728041597495554,0.0020073169952473592,polyfit,5,10000
110,130,1.8662493027186555,12.073874711990356,0.03730917412622446,0.0014471723615127978,polyfit,5,10000
110,150,1.8719317937796633,16.147249937057495,0.03729057264413712,0.0019118065190669958,polyfit,5,10000
110,170,1.863133106809399,20.746810913085938,0.036162577718890136,0.0012197921420808455,polyfit,5,10000
110,190,1.8266175377920693,25.96524405479431,0.036645190016451466,2.5282470084129803e-06,polyfit,5,10000
110,10,1.8146361739433625,0.08277750015258789,0.04107954187432138,0.00018418317148068635,polyfit,4,10000
110,30,1.7918628323739911,0.7091064453125,0.03681046050619074,0.0013209409722433495,polyfit,4,10000
110,50,1.7915456324675294,1.931084156036377,0.03789540946674509,0.001344098691669277,polyfit,4,10000
110,70,1.8541652678327494,3.6202967166900635,0.038961920719091665,0.0006738013488988984,polyfit,4,10000
110,90,1.8575216297998134,6.0740063190460205,0.03877975440745578,0.0008593132799541488,polyfit,4,10000
110,110,1.8669702052095751,8.564827919006348,0.03762872790336622,0.0015025408014509992,polyfit,4,10000
110,130,1.8500474142966228,12.334959983825684,0.0375867253462579,0.00047697818649168784,polyfit,4,10000
110,150,1.8677617577991383,16.076301097869873,0.03803893230415916,0.00156453266331405,polyfit,4,10000
110,170,1.8578150927951773,20.48920512199402,0.037387849093275166,0.0008766045758450865,polyfit,4,10000
110,190,1.8192442487512042,25.46994709968567,0.036016911103887835,8.034137914904814e-05,polyfit,4,10000
110,10,1.8052258505460341,0.0758051872253418,0.04088151094829148,0.0005281600734894506,polyfit,3,10000
110,30,1.793161274225831,0.6729030609130859,0.036756580995289154,0.0012282438302209666,polyfit,3,10000
110,50,1.7872796681215546,1.8201372623443604,0.037319894402724714,0.0016750942998277033,polyfit,3,10000
110,70,1.8173156678409739,3.4899470806121826,0.03712869729016381,0.00011863383806090621,polyfit,3,10000
110,90,1.8563616217504262,5.763336181640625,0.03838993982665316,0.000792649840500477,polyfit,3,10000
110,110,1.8661975729919238,8.67598843574524,0.037486997697121514,0.0014432392620520994,polyfit,3,10000
110,130,1.848032212054556,12.588061571121216,0.03734696709818616,0.00039301587669034925,polyfit,3,10000
110,150,1.8566842320944423,16.020117044448853,0.03696980913068139,0.0008109194855295608,polyfit,3,10000
110,170,1.8413328399137514,20.244325399398804,0.03619064548833187,0.00017227234226443569,polyfit,3,10000
110,190,1.8101856596093657,27.006950616836548,0.035161225886018166,0.0003247897594791203,polyfit,3,10000
110,10,1.8089379577625282,0.0718069076538086,0.040427486893050674,0.00037131849612029446,polyfit,2,10000
110,30,1.7862160737756112,0.692878246307373,0.037143059911490105,0.001763286932643066,polyfit,2,10000
110,50,1.793862762273827,1.904921293258667,0.03819478746915264,0.0011795667808078504,polyfit,2,10000
110,70,1.821564921671548,3.5217244625091553,0.0382653124268052,4.412496308162622e-05,polyfit,2,10000
110,90,1.8492632432317915,5.750169515609741,0.03827399809978768,0.00044334078482381604,polyfit,2,10000
110,110,1.8575744873071203,9.516110897064209,0.03813004671517086,0.0008624150086481805,polyfit,2,10000
110,130,1.8467059141084798,12.700803279876709,0.03788856193162263,0.00034218821604541745,polyfit,2,10000
110,150,1.8477978154149757,17.27438235282898,0.037391258368044904,0.00038377716609074947,polyfit,2,10000
110,170,1.8240950362640491,21.299339294433594,0.03654128033438787,1.6913049048742978e-05,polyfit,2,10000
110,190,1.796075147961605,25.162110567092896,0.03609306755680737,0.001032493447076267,polyfit,2,10000
90,10,10.707380074899156,0.26808881759643555,0.06873213272703795,0.00036506350848837174,chebyshev,50,10000
90,30,10.80085974017005,1.3998587131500244,0.06318262099261102,0.0055313476026171565,chebyshev,50,10000
90,50,10.822328977411244,2.871819019317627,0.06121257918458875,0.009185740204412183,chebyshev,50,10000
90,70,10.792050431934205,5.208958625793457,0.05868561304580783,0.004298601621472863,chebyshev,50,10000
90,90,10.783556330032976,8.906368494033813,0.0584170890124823,0.003256941519920872,chebyshev,50,10000
90,110,10.738586422309027,11.169391393661499,0.055807385697562675,0.00014640303567410503,chebyshev,50,10000
90,130,10.765483774473298,14.20869255065918,0.05881026463258068,0.0015207710301632514,chebyshev,50,10000
90,150,10.706593661771828,18.371845245361328,0.05591539273147938,0.00039573337156857945,chebyshev,50,10000
90,170,10.726168632155957,23.67231059074402,0.06102555984858209,1.0117357499439919e-07,chebyshev,50,10000
90,190,10.74494521649245,28.75035333633423,0.06008245064346055,0.0003407164584427714,chebyshev,50,10000
90,10,10.692440662060722,0.12588286399841309,0.06732189396317588,0.0011591333867190354,chebyshev,20,10000
90,30,10.788235618282329,0.8174047470092773,0.06236629495692264,0.003812927662387574,chebyshev,20,10000
90,50,10.80199630606092,2.08888840675354,0.06220968200389135,0.005701699083010321,chebyshev,20,10000
90,70,10.773348685959903,3.8367197513580322,0.05885279596483673,0.00219604478200857,chebyshev,20,10000
90,90,10.72350335975921,6.176357269287109,0.05730227005297126,8.900379223138963e-06,chebyshev,20,10000
90,110,10.740833760287648,9.239201545715332,0.05647275600542679,0.00020583784924440774,chebyshev,20,10000
90,130,10.72807965371474,12.342345714569092,0.05886440703670376,2.5374693772300173e-06,chebyshev,20,10000
90,150,10.702853669947691,16.345069885253906,0.06183651235460224,0.0005585205865811794,chebyshev,20,10000
90,170,10.700266123932492,21.427558660507202,0.06292665744453084,0.0006875191386798536,chebyshev,20,10000
90,190,10.735045778813216,26.033746242523193,0.06283330134691631,7.325765733152089e-05,chebyshev,20,10000
90,10,10.686713772173288,0.0897667407989502,0.06560764525816437,0.0015818865908854272,chebyshev,10,10000
90,30,10.786868327569037,0.7260565757751465,0.06272971460304551,0.003645939728840007,chebyshev,10,10000
90,50,10.789456829553226,1.8726449012756348,0.06037642323618344,0.003965235944644823,chebyshev,10,10000
90,70,10.758860067425273,3.581998109817505,0.05771509362153595,0.0010480342648652066,chebyshev,10,10000
90,90,10.729260487191164,5.783024549484253,0.0584962284920128,7.69383938191765e-06,chebyshev,10,10000
90,110,10.727930316634168,8.543596267700195,0.0580619140609648,2.08399984134246e-06,chebyshev,10,10000
90,130,10.72591613171799,11.868204355239868,0.05749009062053679,3.255596837539385e-07,chebyshev,10,10000
90,150,10.733598296206619,16.03561568260193,0.05764521772141871,5.057465702993122e-05,chebyshev,10,10000
90,170,10.682298145142013,20.078058004379272,0.060403189817412946,0.0019526292725610766,chebyshev,10,10000
90,190,10.703934839755831,25.00126028060913,0.062262590351855183,0.0005085868557726048,chebyshev,10,10000
90,10,10.668653363188994,0.08876276016235352,0.06483496990358088,0.003344696014293796,chebyshev,5,10000
90,30,10.774850460425968,0.6883516311645508,0.06305727816229974,0.002339052346123562,chebyshev,5,10000
90,50,10.819093248038756,1.8117485046386719,0.062061361927814966,0.008575970870018993,chebyshev,5,10000
90,70,10.747435813437034,3.481534719467163,0.060105768634911266,0.00043886493085574,chebyshev,5,10000
90,90,10.717225622373876,5.896602630615234,0.06013745387745258,8.576774576929119e-05,chebyshev,5,10000
90,110,10.707754567477783,8.473742246627808,0.059749802345464544,0.0003508931670134106,chebyshev,5,10000
90,130,10.704241187640685,11.94247055053711,0.05995598521148774,0.000494863269243669,chebyshev,5,10000
90,150,10.697913461170774,15.47049593925476,0.06089343283472497,0.0008164305540578075,chebyshev,5,10000
90,170,10.672824265451526,19.998581647872925,0.061312969622867974,0.002879657965061403,chebyshev,5,10000
90,190,10.677447412409649,24.796099185943604,0.0627238480189009,0.002404852717424526,chebyshev,5,10000
90,10,10.675061793102516,0.07683014869689941,0.06542818169546892,0.0026445220876334993,chebyshev,4,10000
90,30,10.777992465770183,0.667217493057251,0.06286061969237716,0.002652842867722013,chebyshev,4,10000
90,50,10.781642549735627,1.8320074081420898,0.06246355335228487,0.0030421666465165805,chebyshev,4,10000
90,70,10.763695058074362,3.5111947059631348,0.06054905309642573,0.0013844611593896703,chebyshev,4,10000
90,90,10.710789247723776,5.717817544937134,0.05943101235881967,0.0002464103248806376,chebyshev,4,10000
90,110,10.716830310167321,8.386083364486694,0.05968435686753677,9.324605955382916e-05,chebyshev,4,10000
90,130,10.68844847873399,12.239468336105347,0.06059661664368122,0.0014469070450364712,chebyshev,4,10000
90,150,10.684029769510452,16.360814332962036,0.061495671672009575,0.001802591803758252,chebyshev,4,10000
90,170,10.671441880393598,22.52130103111267,0.06289583302533426,0.003029933276802509,chebyshev,4,10000
90,190,10.676930915472898,26.876070022583008,0.06418539984162684,0.002455776780579463,chebyshev,4,10000
90,10,10.664031968351313,0.07811355590820312,0.0653800058108135,0.0039005947662094733,chebyshev,3,10000
90,30,10.769601171928068,0.6940467357635498,0.06245654767519301,0.0018588568191972668,chebyshev,3,10000
90,50,10.791464004404032,1.7847106456756592,0.06200705577194396,0.004222048775786173,chebyshev,3,10000
90,70,10.763085634639058,3.929697036743164,0.06117694880190904,0.0013394812778174648,chebyshev,3,10000
90,90,10.715528099242992,6.546222925186157,0.05886198981721675,0.00012009115179503367,chebyshev,3,10000
90,110,10.71680406700668,9.62283992767334,0.05900359719214567,9.375357716629908e-05,chebyshev,3,10000
90,130,10.679663658152647,12.418875932693481,0.059570123608621454,0.002192398193150492,chebyshev,3,10000
90,150,10.662201076208552,17.202243328094482,0.05898397945915452,0.004132642724119529,chebyshev,3,10000
90,170,10.635441922886985,24.949215173721313,0.05861846197052164,0.008289153277663682,chebyshev,3,10000
90,190,10.684761961176735,29.009199142456055,0.06043563286129859,0.0017409546722514588,chebyshev,3,10000
90,10,10.630996216162282,0.09372878074645996,0.06559160093820028,0.00911843443142093,chebyshev,2,10000
90,30,10.78731580361068,0.9548118114471436,0.06342919242852427,0.0037001786179988398,chebyshev,2,10000
90,50,10.790911714056294,2.299950122833252,0.06291266421901807,0.004150581135475851,chebyshev,2,10000
90,70,10.71714129676244,4.495134592056274,0.05967509423346799,8.733675034724117e-05,chebyshev,2,10000
90,90,10.681766521358435,6.731534004211426,0.059057034467828194,0.0019998952805902167,chebyshev,2,10000
90,110,10.647371172798902,9.206076383590698,0.05800038773501059,0.006259268241572854,chebyshev,2,10000
90,130,10.696058752081347,12.287928104400635,0.05888961964402901,0.0009258606288508376,chebyshev,2,10000
90,150,10.667212046808078,16.740052461624146,0.05865376276301586,0.003513485707719922,chebyshev,2,10000
90,170,10.66308236749949,20.535281658172607,0.057727764040130074,0.004020110659906799,chebyshev,2,10000
90,190,10.6629592537575,26.44177007675171,0.05658484970434115,0.00403573770865089,chebyshev,2,10000
